종목코드,종목명,종가,대비,시가,고가,저가,거래량,거래대금,시가총액,상장증권수,기초자산_자산명,기초자산_종가,기초자산_대비,기초자산_등락률
"52KC57","미래KC57한화솔루콜","170","0","0","0","0","0","0","2312000000","13600000","한화솔루션","30,350","700","2.36"
"52KC58","미래KC58한화솔루콜","120","-25","125","125","120","700","85500","1668000000","13900000","한화솔루션","30,350","700","2.36"
"52KC59","미래KC59하나금융콜","45","0","45","45","45","744040","33481800","981000000","21800000","하나금융지주","59,000","600","1.03"
"52KC60","미래KC60하나금융콜","60","0","60","60","60","60000","3600000","1092000000","18200000","하나금융지주","59,000","600","1.03"
"52KC61","미래KC61신한지주콜","45","0","45","45","45","100020","4500900","2502000000","55600000","신한지주","46,350","650","1.42"
"52KC62","미래KC62신한지주콜","110","0","0","0","0","0","0","2398000000","21800000","신한지주","46,350","650","1.42"
"52KC63","미래KC63SK콜","100","0","0","0","0","0","0","2180000000","21800000","SK","167,100","-1900","-1.12"
"52KC64","미래KC64SK콜","105","0","0","0","0","0","0","1123500000","10700000","SK","167,100","-1900","-1.12"
"52KC65","미래KC65카카뱅크콜","10","0","0","0","0","0","0","152000000","15200000","카카오뱅크","21,100","150","0.72"
"52KC66","미래KC66카카뱅크콜","20","0","0","0","0","0","0","352000000","17600000","카카오뱅크","21,100","150","0.72"
"52KC67","미래KC67카카뱅크콜","15","0","0","0","0","0","0","243000000","16200000","카카오뱅크","21,100","150","0.72"
"52KC68","미래KC68KB금융콜","110","0","0","0","0","0","0","2508000000","22800000","KB금융","78,900","1500","1.94"
"52KC69","미래KC69KOSPI200콜","4610","0","0","0","0","0","0","13830000000","3000000","코스피 200","383.19","5.46","1.45"
"52KC70","미래KC70KOSPI200콜","4590","0","0","0","0","0","0","13770000000","3000000","코스피 200","383.19","5.46","1.45"
"52KC71","미래KC71KOSPI200풋","55","0","0","0","0","0","0","440000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC72","미래KC72KOSPI200풋","35","0","0","0","0","0","0","280000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC73","미래KC73KOSPI200풋","40","0","0","0","0","0","0","320000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC74","미래KC74KOSPI200풋","20","-15","20","20","20","300","6000","160000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC75","미래KC75KOSPI200풋","30","0","0","0","0","0","0","240000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC76","미래KC76KOSPI200풋","20","0","0","0","0","0","0","160000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC77","미래KC77KOSPI200콜","3070","0","0","0","0","0","0","18420000000","6000000","코스피 200","383.19","5.46","1.45"
"52KC78","미래KC78KOSPI200콜","3290","0","0","0","0","0","0","13160000000","4000000","코스피 200","383.19","5.46","1.45"
"52KC79","미래KC79KOSPI200콜","3505","0","0","0","0","0","0","14020000000","4000000","코스피 200","383.19","5.46","1.45"
"52KC80","미래KC80KOSPI200콜","3740","0","0","0","0","0","0","14960000000","4000000","코스피 200","383.19","5.46","1.45"
"52KC81","미래KC81KOSPI200콜","3970","0","0","0","0","0","0","15880000000","4000000","코스피 200","383.19","5.46","1.45"
"52KC82","미래KC82KOSPI200콜","4195","0","0","0","0","0","0","12585000000","3000000","코스피 200","383.19","5.46","1.45"
"52KC83","미래KC83KOSPI200콜","4425","0","0","0","0","0","0","13275000000","3000000","코스피 200","383.19","5.46","1.45"
"52KC84","미래KC84KOSPI200콜","4660","0","0","0","0","0","0","13980000000","3000000","코스피 200","383.19","5.46","1.45"
"52KC85","미래KC85KOSPI200풋","2235","0","0","0","0","0","0","3352500000","1500000","코스피 200","383.19","5.46","1.45"
"52KC86","미래KC86KOSPI200풋","2250","0","0","0","0","0","0","3375000000","1500000","코스피 200","383.19","5.46","1.45"
"52KC87","미래KC87KOSPI200풋","2070","0","0","0","0","0","0","4140000000","2000000","코스피 200","383.19","5.46","1.45"
"52KC88","미래KC88KOSPI200풋","1890","0","0","0","0","0","0","3780000000","2000000","코스피 200","383.19","5.46","1.45"
"52KC89","미래KC89KOSPI200풋","1730","0","0","0","0","0","0","4325000000","2500000","코스피 200","383.19","5.46","1.45"
"52KC90","미래KC90KOSPI200풋","1385","0","0","0","0","0","0","3462500000","2500000","코스피 200","383.19","5.46","1.45"
"52KC91","미래KC91KOSPI200풋","1240","0","0","0","0","0","0","3720000000","3000000","코스피 200","383.19","5.46","1.45"
"52KC92","미래KC92KOSPI200풋","1405","0","0","0","0","0","0","4215000000","3000000","코스피 200","383.19","5.46","1.45"
"52KC93","미래KC93KOSPI200풋","95","0","0","0","0","0","0","760000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC94","미래KC94KOSPI200풋","60","-35","55","60","55","200","11500","480000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC95","미래KC95KOSPI200풋","70","0","0","0","0","0","0","560000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC96","미래KC96KOSPI200풋","60","0","0","0","0","0","0","480000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC97","미래KC97KOSPI200풋","50","0","0","0","0","0","0","400000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC98","미래KC98KOSPI200풋","60","0","0","0","0","0","0","480000000","8000000","코스피 200","383.19","5.46","1.45"
"52KC99","미래KC99KOSPI200콜","680","0","0","0","0","0","0","5440000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD00","미래KD00KOSPI200콜","860","0","0","0","0","0","0","6880000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD01","미래KD01KOSPI200콜","950","0","0","0","0","0","0","7600000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD02","미래KD02KOSPI200콜","1065","0","0","0","0","0","0","8520000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD03","미래KD03KOSPI200콜","1180","0","0","0","0","0","0","9440000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD04","미래KD04KOSPI200콜","1300","0","0","0","0","0","0","10400000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD05","미래KD05KOSPI200콜","1420","0","0","0","0","0","0","11360000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD06","미래KD06KOSPI200콜","1370","0","0","0","0","0","0","10960000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD07","미래KD07KOSPI200콜","1690","0","0","0","0","0","0","13520000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD08","미래KD08KOSPI200콜","1840","0","0","0","0","0","0","14720000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD09","미래KD09KOSPI200콜","1795","0","0","0","0","0","0","14360000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD10","미래KD10KOSPI200풋","580","0","0","0","0","0","0","3480000000","6000000","코스피 200","383.19","5.46","1.45"
"52KD11","미래KD11KOSPI200풋","610","0","0","0","0","0","0","3660000000","6000000","코스피 200","383.19","5.46","1.45"
"52KD12","미래KD12KOSPI200풋","505","0","0","0","0","0","0","4040000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD13","미래KD13KOSPI200풋","485","0","0","0","0","0","0","3880000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD14","미래KD14KOSPI200풋","450","0","0","0","0","0","0","3600000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD15","미래KD15KOSPI200풋","415","0","0","0","0","0","0","3320000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD16","미래KD16KOSPI200풋","350","0","0","0","0","0","0","2800000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD17","미래KD17KOSPI200풋","305","0","0","0","0","0","0","2440000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD18","미래KD18KOSPI200풋","250","0","0","0","0","0","0","2000000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD19","미래KD19KOSPI200풋","210","0","0","0","0","0","0","1680000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD20","미래KD20KOSPI200풋","160","0","0","0","0","0","0","1280000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD21","미래KD21KOSPI200풋","145","0","0","0","0","0","0","1160000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD22","미래KD22KOSPI200풋","185","0","0","0","0","0","0","1480000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD23","미래KD23KOSPI200풋","115","0","0","0","0","0","0","920000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD24","미래KD24KOSPI200풋","170","0","0","0","0","0","0","1360000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD25","미래KD25KOSPI200풋","235","0","0","0","0","0","0","1880000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD26","미래KD26KOSPI200풋","220","0","0","0","0","0","0","1760000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD27","미래KD27KOSPI200풋","195","0","0","0","0","0","0","1560000000","8000000","코스피 200","383.19","5.46","1.45"
"52KD28","미래KD28KOSPI200풋","175","0","0","0","0","0","0","1400000000","8000000","코스피 200","383.19","5.46","1.45"
"57JAFC","한국JAFCKOSPI200콜","2360","0","0","0","0","0","0","21240000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFD","한국JAFDKOSPI200콜","1945","0","0","0","0","0","0","21395000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAFE","한국JAFEKOSPI200콜","3450","975","3300","3450","3300","130","441850","31050000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFF","한국JAFFKOSPI200콜","2480","0","0","0","0","0","0","24800000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAFG","한국JAFGKOSPI200콜","2135","0","0","0","0","0","0","19215000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFH","한국JAFHKOSPI200콜","2445","0","0","0","0","0","0","26895000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAFJ","한국JAFJKOSPI200콜","2675","0","0","0","0","0","0","24075000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFK","한국JAFKKOSPI200콜","3195","0","0","0","0","0","0","31950000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAFL","한국JAFLKOSPI200콜","2680","0","0","0","0","0","0","24120000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFM","한국JAFMKOSPI200콜","3900","0","0","0","0","0","0","42900000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAFN","한국JAFNKOSPI200콜","4630","0","0","0","0","0","0","41670000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFP","한국JAFPKOSPI200콜","1995","0","0","0","0","0","0","19950000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAFQ","한국JAFQKOSPI200콜","2120","0","0","0","0","0","0","19080000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFR","한국JAFRKOSPI200콜","2305","0","0","0","0","0","0","25355000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAFS","한국JAFSKOSPI200콜","5765","0","0","0","0","0","0","51885000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFT","한국JAFTKOSPI200콜","4145","0","0","0","0","0","0","41450000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAFV","한국JAFVKOSPI200풋","5","0","5","5","5","80","400","45000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFW","한국JAFWKOSPI200풋","5","0","5","5","5","1000","5000","55000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAFX","한국JAFXKOSPI200풋","5","0","0","0","0","0","0","45000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAFY","한국JAFYKOSPI200풋","5","0","0","0","0","0","0","50000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAFZ","한국JAFZKOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGA","한국JAGAKOSPI200풋","5","0","0","0","0","0","0","55000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAGB","한국JAGBKOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGC","한국JAGCKOSPI200풋","5","0","0","0","0","0","0","50000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAGD","한국JAGDKOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGE","한국JAGEKOSPI200풋","5","0","0","0","0","0","0","55000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAGF","한국JAGFKOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGG","한국JAGGKOSPI200풋","10","0","0","0","0","0","0","100000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAGH","한국JAGHKOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGJ","한국JAGJKOSPI200풋","10","0","0","0","0","0","0","110000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAGK","한국JAGKKOSPI200풋","555","0","0","0","0","0","0","4995000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGL","한국JAGLKOSPI200콜","1285","0","0","0","0","0","0","11565000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGM","한국JAGMKOSPI200콜","915","0","0","0","0","0","0","10065000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAGN","한국JAGNKOSPI200콜","2475","0","0","0","0","0","0","22275000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGP","한국JAGPKOSPI200콜","2145","0","0","0","0","0","0","21450000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAGQ","한국JAGQKOSPI200콜","2285","0","0","0","0","0","0","20565000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGR","한국JAGRKOSPI200콜","2375","0","0","0","0","0","0","26125000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAGS","한국JAGSKOSPI200콜","1380","0","0","0","0","0","0","12420000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGT","한국JAGTKOSPI200콜","4870","570","4560","4870","4560","210","1011600","48500000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAGV","한국JAGVKOSPI200콜","4540","0","0","0","0","0","0","40860000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGW","한국JAGWKOSPI200콜","2000","0","0","0","0","0","0","22000000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAGX","한국JAGXKOSPI200콜","2155","0","0","0","0","0","0","19395000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAGY","한국JAGYKOSPI200콜","2225","0","0","0","0","0","0","22250000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAGZ","한국JAGZKOSPI200콜","2435","0","0","0","0","0","0","21915000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHA","한국JAHAKOSPI200콜","2485","0","0","0","0","0","0","27335000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAHB","한국JAHBKOSPI200콜","2675","0","0","0","0","0","0","24075000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHC","한국JAHCKOSPI200콜","2705","0","0","0","0","0","0","27050000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAHD","한국JAHDKOSPI200풋","20","-5","20","20","20","5900","118000","180000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHE","한국JAHEKOSPI200풋","25","0","0","0","0","0","0","275000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAHF","한국JAHFKOSPI200풋","15","-5","15","15","15","2700","40500","135000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHG","한국JAHGKOSPI200풋","15","-5","15","15","15","12620","189300","150000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAHH","한국JAHHKOSPI200풋","15","0","0","0","0","0","0","135000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHJ","한국JAHJKOSPI200풋","15","0","0","0","0","0","0","165000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAHK","한국JAHKKOSPI200풋","15","0","0","0","0","0","0","135000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHL","한국JAHLKOSPI200풋","15","0","0","0","0","0","0","150000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAHM","한국JAHMKOSPI200풋","5","-10","5","5","5","10","50","45000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHN","한국JAHNKOSPI200풋","10","0","0","0","0","0","0","110000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAHP","한국JAHPKOSPI200풋","15","0","0","0","0","0","0","135000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHQ","한국JAHQKOSPI200풋","10","0","0","0","0","0","0","100000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAHR","한국JAHRKOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHS","한국JAHSKOSPI200풋","10","0","0","0","0","0","0","110000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAHT","한국JAHTKOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHV","한국JAHVKOSPI200콜","1145","0","0","0","0","0","0","10305000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHW","한국JAHWKOSPI200콜","3180","0","0","0","0","0","0","34980000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAHX","한국JAHXKOSPI200콜","1350","0","0","0","0","0","0","12150000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAHY","한국JAHYKOSPI200콜","2900","0","0","0","0","0","0","29000000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAHZ","한국JAHZKOSPI200콜","3795","0","0","0","0","0","0","34155000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJA","한국JAJAKOSPI200콜","4255","460","4145","4255","4145","70","295650","46805000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAJB","한국JAJBKOSPI200콜","4435","415","4380","4435","4380","170","752850","39915000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJC","한국JAJCKOSPI200콜","4185","0","0","0","0","0","0","41850000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAJD","한국JAJDKOSPI200콜","2030","0","0","0","0","0","0","18270000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJE","한국JAJEKOSPI200콜","4920","0","0","0","0","0","0","54120000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAJF","한국JAJFKOSPI200콜","5450","540","5450","5450","5450","10","54500","49050000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJG","한국JAJGKOSPI200콜","5230","0","0","0","0","0","0","52300000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAJH","한국JAJHKOSPI200콜","5035","0","0","0","0","0","0","45315000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJJ","한국JAJJKOSPI200콜","5045","0","0","0","0","0","0","55495000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAJK","한국JAJKKOSPI200콜","1730","0","0","0","0","0","0","15570000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJL","한국JAJLKOSPI200콜","5710","0","0","0","0","0","0","57100000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAJM","한국JAJMKOSPI200풋","85","0","0","0","0","0","0","765000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJN","한국JAJNKOSPI200풋","85","0","0","0","0","0","0","935000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAJP","한국JAJPKOSPI200풋","65","0","0","0","0","0","0","585000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJQ","한국JAJQKOSPI200풋","55","0","0","0","0","0","0","550000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAJR","한국JAJRKOSPI200풋","50","0","0","0","0","0","0","450000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJS","한국JAJSKOSPI200풋","45","0","0","0","0","0","0","495000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAJT","한국JAJTKOSPI200풋","30","-5","30","30","30","100","3000","270000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJV","한국JAJVKOSPI200풋","35","0","0","0","0","0","0","350000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAJW","한국JAJWKOSPI200풋","30","0","0","0","0","0","0","270000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJX","한국JAJXKOSPI200풋","25","-5","25","25","20","2650","65750","275000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAJY","한국JAJYKOSPI200풋","20","0","20","20","20","350","7000","180000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAJZ","한국JAJZKOSPI200풋","20","0","20","20","20","900","18000","200000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAKA","한국JAKAKOSPI200풋","25","0","0","0","0","0","0","225000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAKB","한국JAKBKOSPI200풋","20","0","20","20","20","10","200","220000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAKC","한국JAKCKOSPI200풋","20","5","10","20","10","610","6200","180000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAKJ","한국JAKJLG생건콜","30","-5","35","35","30","24300","729100","165000000","5500000","LG생활건강","381,500","-7000","-1.80"
"57JAKK","한국JAKKLG생건콜","35","-5","40","40","35","855710","32053400","196000000","5600000","LG생활건강","381,500","-7000","-1.80"
"57JAKM","한국JAKMLG에너지콜","20","0","20","20","20","10000","200000","112000000","5600000","LG에너지솔루션","343,000","12000","3.63"
"57JAKN","한국JAKNLG에너지콜","15","0","0","0","0","0","0","102000000","6800000","LG에너지솔루션","343,000","12000","3.63"
"57JAKP","한국JAKPLG에너지콜","5","0","0","0","0","0","0","42000000","8400000","LG에너지솔루션","343,000","12000","3.63"
"57JAKS","한국JAKSLG이노텍콜","65","-5","70","70","65","2000","135000","806000000","12400000","LG이노텍","265,000","1500","0.57"
"57JAKY","한국JAKYPOSCO홀콜","5","0","5","10","5","19040","95400","59000000","5900000","POSCO홀딩스","373,000","5000","1.36"
"57JALA","한국JALAPOSCO홀콜","10","0","0","0","0","0","0","63000000","6300000","POSCO홀딩스","373,000","5000","1.36"
"57JALJ","한국JALJPOSCO홀콜","10","0","0","0","0","0","0","67000000","6700000","POSCO홀딩스","373,000","5000","1.36"
"57JALQ","한국JALQSK텔레콤콜","40","0","45","45","40","28020","1120850","488000000","12200000","SK텔레콤","51,200","-300","-0.58"
"57JALR","한국JALRSK텔레콤콜","30","0","0","0","0","0","0","381000000","12700000","SK텔레콤","51,200","-300","-0.58"
"57JALS","한국JALSSK하이닉콜","355","0","0","0","0","0","0","2982000000","8400000","SK하이닉스","233,500","-1000","-0.43"
"57JALV","한국JALVSK하이닉콜","260","0","0","0","0","0","0","2340000000","9000000","SK하이닉스","233,500","-1000","-0.43"
"57JALW","한국JALWSK하이닉콜","430","0","0","0","0","0","0","3698000000","8600000","SK하이닉스","233,500","-1000","-0.43"
"57JALZ","한국JALZ기아콜","290","0","0","0","0","0","0","2436000000","8400000","기아","132,300","1300","0.99"
"57JAMC","한국JAMC두산에너콜","225","0","0","0","0","0","0","1530000000","6800000","두산에너빌리티","21,150","1430","7.25"
"57JAMF","한국JAMF삼성SDI콜","30","0","0","0","0","0","0","231000000","7700000","삼성SDI","392,500","17500","4.67"
"57JAMN","한국JAMN삼성전자콜","130","5","130","135","130","376490","49570100","1404000000","10400000","삼성전자","81,200","1400","1.75"
"57JAMP","한국JAMP삼성전자콜","80","0","0","0","0","0","0","1040000000","13000000","삼성전자","81,200","1400","1.75"
"57JAMR","한국JAMR삼성전자콜","85","10","75","90","75","318060","26000200","1198500000","14100000","삼성전자","81,200","1400","1.75"
"57JAMS","한국JAMS삼성전자콜","90","5","90","90","90","10","900","1206000000","13400000","삼성전자","81,200","1400","1.75"
"57JAMW","한국JAMW에코프로콜","20","0","20","20","20","10","200","116000000","5800000","에코프로","96,100","2000","2.13"
"57JANA","한국JANA에코프로콜","85","0","0","0","0","0","0","518500000","6100000","에코프로","96,100","2000","2.13"
"57JANJ","한국JANJ포스코퓨콜","40","0","35","40","35","1583790","55433200","224000000","5600000","포스코퓨처엠","267,500","9000","3.48"
"57JANM","한국JANM포스코퓨콜","35","0","0","0","0","0","0","213500000","6100000","포스코퓨처엠","267,500","9000","3.48"
"57JANT","한국JANT현대차콜","455","0","0","0","0","0","0","3640000000","8000000","현대차","286,500","3500","1.24"
"57JANV","한국JANV현대차콜","320","0","0","0","0","0","0","2912000000","9100000","현대차","286,500","3500","1.24"
"57JANW","한국JANW현대차콜","345","10","345","345","345","10","3450","3691500000","10700000","현대차","286,500","3500","1.24"
"57JAPT","한국JAPT삼성전자풋","25","0","0","0","0","0","0","190000000","7600000","삼성전자","81,200","1400","1.75"
"57JATF","한국JATFKOSPI200콜","4095","0","0","0","0","0","0","36855000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATG","한국JATGKOSPI200콜","3565","0","0","0","0","0","0","39215000000","11000000","코스피 200","383.19","5.46","1.45"
"57JATH","한국JATHKOSPI200콜","3740","0","0","0","0","0","0","33660000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATJ","한국JATJKOSPI200콜","3940","0","0","0","0","0","0","39400000000","10000000","코스피 200","383.19","5.46","1.45"
"57JATK","한국JATKKOSPI200콜","4170","0","0","0","0","0","0","37530000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATL","한국JATLKOSPI200콜","4380","0","0","0","0","0","0","48180000000","11000000","코스피 200","383.19","5.46","1.45"
"57JATM","한국JATMKOSPI200콜","4590","0","0","0","0","0","0","41310000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATN","한국JATNKOSPI200콜","4825","0","0","0","0","0","0","48250000000","10000000","코스피 200","383.19","5.46","1.45"
"57JATP","한국JATPKOSPI200콜","8880","1770","8500","8880","8500","20","173800","79920000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATQ","한국JATQKOSPI200풋","5","0","0","0","0","0","0","50000000","10000000","코스피 200","383.19","5.46","1.45"
"57JATR","한국JATRKOSPI200풋","5","0","0","0","0","0","0","45000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATS","한국JATSKOSPI200풋","40","0","0","0","0","0","0","440000000","11000000","코스피 200","383.19","5.46","1.45"
"57JATT","한국JATTKOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATV","한국JATVKOSPI200콜","4040","0","0","0","0","0","0","36360000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATW","한국JATWKOSPI200콜","6480","0","0","0","0","0","0","71280000000","11000000","코스피 200","383.19","5.46","1.45"
"57JATX","한국JATXKOSPI200콜","3830","0","0","0","0","0","0","34470000000","9000000","코스피 200","383.19","5.46","1.45"
"57JATY","한국JATYKOSPI200콜","4095","0","0","0","0","0","0","40950000000","10000000","코스피 200","383.19","5.46","1.45"
"57JATZ","한국JATZKOSPI200콜","4295","0","0","0","0","0","0","38655000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAVA","한국JAVAKOSPI200콜","4665","0","0","0","0","0","0","51315000000","11000000","코스피 200","383.19","5.46","1.45"
"57JAVB","한국JAVBKOSPI200콜","4710","0","0","0","0","0","0","42390000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAVC","한국JAVCKOSPI200콜","4905","0","0","0","0","0","0","49050000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAVD","한국JAVDKOSPI200콜","8900","665","8630","8900","8630","30","263300","80100000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAVE","한국JAVEKOSPI200풋","10","0","0","0","0","0","0","100000000","10000000","코스피 200","383.19","5.46","1.45"
"57JAVF","한국JAVFKOSPI200풋","5","-5","5","5","5","1000","5000","45000000","9000000","코스피 200","383.19","5.46","1.45"
"57JAVG","한국JAVGKOSPI200풋","85","5","5","85","5","2550","13700","110000000","11000000","코스피 200","383.19","5.46","1.45"
